Product_URL,Product_Image_URL,Product_Tagging,Product_Name,Product_Description,Original_Price,Discount_Price,Sizes_Available,Vouchers,Available_Colors,Color_Shown,Style_Code,Rating_Score,Review_Count
https://www.nike.comhttps://www.nike.com/ph/t/pegasus-41-road-running-shoes-RZm89S/FD2722-501,"https://static.nike.com/a/images/t_web_pw_592_v2/f_auto/u_9ddf04c7-2a9a-4d76-add1-d15af8f0263d,c_scale,fl_relative,w_1.0,h_1.0,fl_layer_apply/20ec15db-5080-40e3-9b1f-8af886de0f1c/AIR+ZOOM+PEGASUS+41.png",,Nike Pegasus 41,Men's Road Running Shoes,"₱5,916","₱7,39520",,,,,,,
https://www.nike.comhttps://www.nike.com/ph/t/mercurial-superfly-10-elite-air-max-95-se-high-top-football-boot-cnkFbV/HV9916-001,https://static.nike.com/a/images/t_web_pw_592_v2/f_auto/d228fdf9-d63a-4d4d-9f6c-1613e021eec6/ZM+SUPERFLY+10+ELT+AM+95+SE+FG.png,,Nike Mercurial Superfly 10 Elite x Air Max 95 SE,Firm-Ground High-Top Football Boot,"₱12,317","₱17,59530",,,,,,,
https://www.nike.comhttps://www.nike.com/ph/t/pegasus-41-road-running-shoes-SKDkNs/FD2723-302,"https://static.nike.com/a/images/t_web_pw_592_v2/f_auto/u_9ddf04c7-2a9a-4d76-add1-d15af8f0263d,c_scale,fl_relative,w_1.0,h_1.0,fl_layer_apply/19df7ddf-9d56-4481-b846-576be04ea978/W+AIR+ZOOM+PEGASUS+41.png",,Nike Pegasus 41,Women's Road Running Shoes,"₱5,916","₱7,39520",,,,,,,
https://www.nike.comhttps://www.nike.com/ph/t/academy-team-backpack-Fj31bT/DV0761-011,"https://static.nike.com/a/images/t_web_pw_592_v2/f_auto/u_9ddf04c7-2a9a-4d76-add1-d15af8f0263d,c_scale,fl_relative,w_1.0,h_1.0,fl_layer_apply/ba066857-e9d9-49e1-8db9-13670eb120c1/NK+ACDMY+TEAM+BKPK+2.3.png",,Nike Academy Team,Backpack (30L),"₱2,595","₱2,595",,,,,,,
https://www.nike.comhttps://www.nike.com/ph/t/air-jordan-11-retro-gamma-shoes-gMjfzz/CT8012-047,"https://static.nike.com/a/images/t_web_pw_592_v2/f_auto/u_126ab356-44d8-4a06-89b4-fcdcc8df0245,c_scale,fl_relative,w_1.0,h_1.0,fl_layer_apply/df365e58-ad9e-4930-a0a5-c1eb2e95f268/AIR+JORDAN+11+RETRO.png",,Air Jordan 11 Retro 'Gamma',Men's Shoes,"₱11,895","₱11,895",,,,,,,
https://www.nike.comhttps://www.nike.com/ph/t/tiempo-legend-10-elite-low-top-football-boot-F47h5D/DV4328-003,"https://static.nike.com/a/images/t_web_pw_592_v2/f_auto/u_9ddf04c7-2a9a-4d76-add1-d15af8f0263d,c_scale,fl_relative,w_1.0,h_1.0,fl_layer_apply/ba3d5431-7d4f-466f-992c-1adf5e2c1810/LEGEND+10+ELITE+FG.png",,Nike Tiempo Legend 10 Elite,Firm-Ground Low-Top Football Boot,"₱11,066","₱12,29510",,,,,,,
https://www.nike.comhttps://www.nike.com/ph/t/air-jordan-5-retro-soft-pink-shoes-Ngr62zp4/HQ7978-102,"https://static.nike.com/a/images/t_web_pw_592_v2/f_auto/u_126ab356-44d8-4a06-89b4-fcdcc8df0245,c_scale,fl_relative,w_1.0,h_1.0,fl_layer_apply/6087eda1-2dd5-40f7-8f55-462b91524bf9/AIR+JORDAN+5+RETRO+OG.png",,Air Jordan 5 Retro 'Medium Soft Pink',Men's Shoes,"₱11,995","₱11,995",,,,,,,
https://www.nike.comhttps://www.nike.com/ph/t/air-jordan-11-retro-pearl-shoes-4x2Pv2/AR0715-110,"https://static.nike.com/a/images/t_web_pw_592_v2/f_auto/u_126ab356-44d8-4a06-89b4-fcdcc8df0245,c_scale,fl_relative,w_1.0,h_1.0,fl_layer_apply/a6417867-ec3e-4679-a1da-b03cd6e39d3e/WMNS+AIR+JORDAN+11+RETRO.png",,Air Jordan 11 Retro 'Pearl',Women's Shoes,"₱11,895","₱11,895",,,,,,,
https://www.nike.comhttps://www.nike.com/ph/t/kobe-9-low-basketball-shoes-Up4tSTpB/IH1400-600,"https://static.nike.com/a/images/t_web_pw_592_v2/f_auto/u_9ddf04c7-2a9a-4d76-add1-d15af8f0263d,c_scale,fl_relative,w_1.0,h_1.0,fl_layer_apply/4776e12d-4b91-448a-878c-9c6b1553691c/KOBE+IX+EM+PROTRO.png",,Kobe 9 Low,Basketball Shoes,"₱10,295","₱10,295",,,,,,,
https://www.nike.comhttps://www.nike.com/ph/t/kobe-ix-elite-low-protro-basketball-shoes-55edJFf8/IM0465-500,"https://static.nike.com/a/images/t_web_pw_592_v2/f_auto/u_9ddf04c7-2a9a-4d76-add1-d15af8f0263d,c_scale,fl_relative,w_1.0,h_1.0,fl_layer_apply/b358a2c5-4168-4825-a8ef-f038e00e0867/KOBE+IX+ELITE+LOW+PROTRO.png",,Kobe IX Elite Low Protro,Basketball Shoes,"₱11,995","₱11,995",,,,,,,
https://www.nike.comhttps://www.nike.com/ph/t/zoom-vomero-5-shoes-8m9brL/FJ4151-003,"https://static.nike.com/a/images/t_web_pw_592_v2/f_auto/u_9ddf04c7-2a9a-4d76-add1-d15af8f0263d,c_scale,fl_relative,w_1.0,h_1.0,fl_layer_apply/4ee1d6f1-5efc-4e2a-84a6-7e40b02de73d/NIKE+ZOOM+VOMERO+5.png",,Nike Zoom Vomero 5,Men's Shoes,"₱8,006","₱8,89510",,,,,,,
https://www.nike.comhttps://www.nike.com/ph/t/air-max-95-big-bubble-valentines-day-shoes-WPuOyXTt/IB8155-600,"https://static.nike.com/a/images/t_web_pw_592_v2/f_auto/u_9ddf04c7-2a9a-4d76-add1-d15af8f0263d,c_scale,fl_relative,w_1.0,h_1.0,fl_layer_apply/3e6e5dd9-5e5c-4706-9e56-cfdbc0a44a59/W+NIKE+AIR+MAX+95+BIG+BUBBLE.png",,Nike Air Max 95 Big Bubble 'Valentine's Day',Women's Shoes,"₱10,295","₱10,295",,,,,,,
https://www.nike.comhttps://www.nike.com/ph/t/dri-fit-adv-rise-structured-swooshflex-cap-kcTlKG/FB5633-010,"https://static.nike.com/a/images/t_web_pw_592_v2/f_auto/u_9ddf04c7-2a9a-4d76-add1-d15af8f0263d,c_scale,fl_relative,w_1.0,h_1.0,fl_layer_apply/c74ac236-14c7-49ed-9ec5-d633e50ddb9e/U+NK+DFADV+RISE+CAP+S+AB+SF+P.png",,Nike Dri-FIT ADV Rise,Structured SwooshFlex Cap,₱907,"₱1,29530",,,,,,,
https://www.nike.comhttps://www.nike.com/ph/t/air-jordan-4-retro-shoes-AvPVnR8r/HV0823-200,"https://static.nike.com/a/images/t_web_pw_592_v2/f_auto/u_126ab356-44d8-4a06-89b4-fcdcc8df0245,c_scale,fl_relative,w_1.0,h_1.0,fl_layer_apply/3ec6ce6a-e0c8-48dc-ae6c-98954d22918a/WMNS+AIR+JORDAN+4+RETRO.png",,Air Jordan 4 Retro,Women's Shoes,"₱12,095","₱12,095",,,,,,,
https://www.nike.comhttps://www.nike.com/ph/t/air-jordan-mule-golf-shoes-RHRFBC/FJ1214-800,"https://static.nike.com/a/images/t_web_pw_592_v2/f_auto/u_126ab356-44d8-4a06-89b4-fcdcc8df0245,c_scale,fl_relative,w_1.0,h_1.0,fl_layer_apply/50726e82-5f52-49c3-af66-beab206fc0ba/AIR+JORDAN+MULE.png",,Air Jordan Mule,Golf Shoes,"₱3,847","₱5,49530",,,,,,,
https://www.nike.comhttps://www.nike.com/ph/t/air-jordan-3-retro-el-vuelo-shoes-3F7dd3eq/IO1752-100,"https://static.nike.com/a/images/t_web_pw_592_v2/f_auto/u_126ab356-44d8-4a06-89b4-fcdcc8df0245,c_scale,fl_relative,w_1.0,h_1.0,fl_layer_apply/4b29d971-794f-4c87-af2c-2bd4632ae5fc/AIR+JORDAN+3+RETRO+MEX.png",,Air Jordan 3 Retro 'El Vuelo',Men's Shoes,"₱12,595","₱12,595",,,,,,,
https://www.nike.comhttps://www.nike.com/ph/t/sb-force-58-skate-shoe-HNFTvl/CZ2959-001,"https://static.nike.com/a/images/t_web_pw_592_v2/f_auto/u_9ddf04c7-2a9a-4d76-add1-d15af8f0263d,c_scale,fl_relative,w_1.0,h_1.0,fl_layer_apply/3ca0e8ff-9564-46b0-a808-072cc0e8053a/NIKE+SB+FORCE+58.png",,Nike SB Force 58,Skate Shoe,"₱2,727","₱3,89530",,,,,,,
https://www.nike.comhttps://www.nike.com/ph/t/kobe-iii-protro-basketball-shoes-tuq4XG91/IQ5338-400,"https://static.nike.com/a/images/t_web_pw_592_v2/f_auto/u_9ddf04c7-2a9a-4d76-add1-d15af8f0263d,c_scale,fl_relative,w_1.0,h_1.0,fl_layer_apply/0370d591-293f-472f-a049-d80f27b29834/KOBE+III+PROTRO.png",,Kobe III Protro,Basketball Shoes,"₱11,495","₱11,495",,,,,,,
https://www.nike.comhttps://www.nike.com/ph/t/zoom-vomero-5-shoes-with-reflective-design-accents-TbYD7yr7/IB8929-001,"https://static.nike.com/a/images/t_web_pw_592_v2/f_auto/u_9ddf04c7-2a9a-4d76-add1-d15af8f0263d,c_scale,fl_relative,w_1.0,h_1.0,fl_layer_apply/6fae04a2-a53e-4490-96d0-79421d76c14e/W+NIKE+ZOOM+VOMERO+5.png",,Nike Zoom Vomero 5,Women's shoes with reflective accents,"₱7,116","₱8,89520",,,,,,,
https://www.nike.comhttps://www.nike.com/ph/t/phantom-6-low-elite-football-boot-9gEyAXu4/IH3737-001,"https://static.nike.com/a/images/t_web_pw_592_v2/f_auto/u_9ddf04c7-2a9a-4d76-add1-d15af8f0263d,c_scale,fl_relative,w_1.0,h_1.0,fl_layer_apply/1ed3c346-7043-43ad-a66c-21a304e305fb/PHANTOM+6+LOW+ELITE+LE+FG.png",,Nike Phantom 6 Low Elite,Firm-Ground Football Boot,"₱10,987","₱15,69530",,,,,,,
https://www.nike.comhttps://www.nike.com/ph/t/p-6000-shoes-Cf06tP/BV1021-110,"https://static.nike.com/a/images/t_web_pw_592_v2/f_auto/u_9ddf04c7-2a9a-4d76-add1-d15af8f0263d,c_scale,fl_relative,w_1.0,h_1.0,fl_layer_apply/a7bc37b1-0ea2-4eea-9b52-84f1f4e4f2fa/W+NIKE+P-6000.png",,Nike P-6000,Women's Shoes,"₱6,195","₱6,195",,,,,,,
https://www.nike.comhttps://www.nike.com/ph/t/p-6000-suede-shoes-0spVfw/HF0015-204,"https://static.nike.com/a/images/t_web_pw_592_v2/f_auto/u_9ddf04c7-2a9a-4d76-add1-d15af8f0263d,c_scale,fl_relative,w_1.0,h_1.0,fl_layer_apply/02ee4642-a89d-4ba0-931d-6a32ca8aadab/NIKE+P-6000+SE.png",,Nike P-6000 Suede,Men's Shoes,"₱4,956","₱6,19520",,,,,,,
https://www.nike.comhttps://www.nike.com/ph/t/kobe-ix-elite-low-em-protro-basketball-shoes-ADgjePNG/IH1401-500,"https://static.nike.com/a/images/t_web_pw_592_v2/f_auto/u_9ddf04c7-2a9a-4d76-add1-d15af8f0263d,c_scale,fl_relative,w_1.0,h_1.0,fl_layer_apply/b9ee97db-77e7-4425-8004-4e916f269a52/KOBE+IX+ELITE+LOW+EM+PROTRO.png",,Kobe IX Elite Low EM Protro,Basketball Shoes,"₱10,295","₱10,295",,,,,,,
https://www.nike.comhttps://www.nike.com/ph/t/air-max-moto-2k-shoes-qC72G4Zu/IO9279-200,"https://static.nike.com/a/images/t_web_pw_592_v2/f_auto/u_9ddf04c7-2a9a-4d76-add1-d15af8f0263d,c_scale,fl_relative,w_1.0,h_1.0,fl_layer_apply/81fe1d9a-cdb4-42ce-b2b2-7af6dccc8469/NIKE+AIR+MAX+MOTO+2K.png",,Nike Air Max Moto 2K,Men's Shoes,"₱5,836","₱7,29520",,,,,,,
https://www.nike.comhttps://www.nike.com/ph/t/air-jordan-1-low-shoes-6Q1tFM/553558-606,"https://static.nike.com/a/images/t_web_pw_592_v2/f_auto/u_126ab356-44d8-4a06-89b4-fcdcc8df0245,c_scale,fl_relative,w_1.0,h_1.0,fl_layer_apply/50ce45be-3926-4e9e-a26b-d8cb71a2a9a3/AIR+JORDAN+1+LOW.png",,Air Jordan 1 Low,Men's Shoes,"₱6,395","₱6,395",,,,,,,
https://www.nike.comhttps://www.nike.com/ph/t/gt-cut-4-ep-basketball-shoes-CbHIE0Sv/IB6728-100,https://static.nike.com/a/images/t_web_pw_592_v2/f_auto/d51758d0-2196-41cb-a431-43b667eb41ec/G.T.+CUT+4+CNY+EP.png,,Nike G.T. Cut 4 EP,Basketball Shoes,"₱11,995","₱11,995",,,,,,,
https://www.nike.comhttps://www.nike.com/ph/t/lebron-xxiii-point-forward-ep-basketball-shoes-grWWLlLR/IB9563-101,"https://static.nike.com/a/images/t_web_pw_592_v2/f_auto/u_9ddf04c7-2a9a-4d76-add1-d15af8f0263d,c_scale,fl_relative,w_1.0,h_1.0,fl_layer_apply/81561a39-7164-4274-b067-e2ad649e2f43/LEBRON+XXIII+EP.png",,LeBron XXIII 'Point Forward' EP,Basketball Shoes,"₱11,495","₱11,495",,,,,,,
https://www.nike.comhttps://www.nike.com/ph/t/jordan-franchise-slides-lXc9nK/HF3263-001,"https://static.nike.com/a/images/t_web_pw_592_v2/f_auto/u_126ab356-44d8-4a06-89b4-fcdcc8df0245,c_scale,fl_relative,w_1.0,h_1.0,fl_layer_apply/9d61194f-36de-48ea-b2b7-60b51e52b6e2/JORDAN+FRANCHISE+SLIDE.png",,Jordan Franchise,Slides,"₱1,895","₱1,895",,,,,,,
https://www.nike.comhttps://www.nike.com/ph/t/mercurial-superfly-10-elite-high-top-football-boot-Snwv27/FQ1454-600,"https://static.nike.com/a/images/t_web_pw_592_v2/f_auto/u_9ddf04c7-2a9a-4d76-add1-d15af8f0263d,c_scale,fl_relative,w_1.0,h_1.0,fl_layer_apply/2f3c8df1-a260-436d-a1d6-c4cce2472c0f/ZM+SUPERFLY+10+ELITE+FG.png",,Nike Mercurial Superfly 10 Elite,Firm-Ground High-Top Football Boot,"₱11,916","₱14,89520",,,,,,,
https://www.nike.comhttps://www.nike.com/ph/t/pegasus-se-road-running-shoes-T5FhIitS/IH0861-500,"https://static.nike.com/a/images/t_web_pw_592_v2/f_auto/u_9ddf04c7-2a9a-4d76-add1-d15af8f0263d,c_scale,fl_relative,w_1.0,h_1.0,fl_layer_apply/e1483a6e-8287-4421-b815-1097e6348e26/W+NIKE+PEGASUS+PREMIUM+SE.png",,Nike Pegasus Premium SE,Women's Road Running Shoes,"₱9,836","₱12,29520",,,,,,,
https://www.nike.comhttps://www.nike.com/ph/t/zoom-vomero-5-shoes-p73FBC/HF1877-101,"https://static.nike.com/a/images/t_web_pw_592_v2/f_auto/u_9ddf04c7-2a9a-4d76-add1-d15af8f0263d,c_scale,fl_relative,w_1.0,h_1.0,fl_layer_apply/41c9fbee-12e1-495f-95e5-66d8907e5367/W+NIKE+ZOOM+VOMERO+5.png",,Nike Zoom Vomero 5,Women's Shoes,"₱5,637","₱9,39540",,,,,,,
https://www.nike.comhttps://www.nike.com/ph/t/ja-3-lunar-new-year-ep-basketball-shoes-s5LwQ251/IB6509-200,"https://static.nike.com/a/images/t_web_pw_592_v2/f_auto/u_9ddf04c7-2a9a-4d76-add1-d15af8f0263d,c_scale,fl_relative,w_1.0,h_1.0,fl_layer_apply/12359d89-6050-4d71-b487-d31e3b9ea564/JA+3+CNY+EP.png",,Ja 3 'Lunar New Year' EP,Basketball Shoes,"₱8,095","₱8,095",,,,,,,
https://www.nike.comhttps://www.nike.com/ph/t/pegasus-road-running-shoes-moXgwKkI/IQ3439-211,"https://static.nike.com/a/images/t_web_pw_592_v2/f_auto/u_9ddf04c7-2a9a-4d76-add1-d15af8f0263d,c_scale,fl_relative,w_1.0,h_1.0,fl_layer_apply/038cccdf-d9bd-457c-8bc7-dabb0e1c297d/W+NIKE+PEGASUS+PREMIUM.png",,Nike Pegasus Premium,Women's Road Running Shoes,"₱12,295","₱12,295",,,,,,,
https://www.nike.comhttps://www.nike.com/ph/t/jordan-hydro-vi-retro-slides-rAAj3mVY/DM0979-009,"https://static.nike.com/a/images/t_web_pw_592_v2/f_auto/u_126ab356-44d8-4a06-89b4-fcdcc8df0245,c_scale,fl_relative,w_1.0,h_1.0,fl_layer_apply/9f493cd8-94fb-4ea5-9bc3-c10b61132f8b/JORDAN+HYDRO+VI+RETRO.png",,Jordan Hydro VI Retro,Slides,"₱3,595","₱3,595",,,,,,,
https://www.nike.comhttps://www.nike.com/ph/t/pegasus-41-eliud-kipchoge-road-running-shoes-11ScK2/HJ7037-600,"https://static.nike.com/a/images/t_web_pw_592_v2/f_auto/u_9ddf04c7-2a9a-4d76-add1-d15af8f0263d,c_scale,fl_relative,w_1.0,h_1.0,fl_layer_apply/36effcab-4862-4d64-a838-4ff1ce659253/AIR+ZOOM+PEGASUS+41+EK.png",,Nike Pegasus 41 'Eliud Kipchoge',Men's Road Running Shoes,"₱6,316","₱7,89520",,,,,,,
https://www.nike.comhttps://www.nike.com/ph/t/pegasus-road-running-shoes-kxz5Tc9U/IQ0307-094,"https://static.nike.com/a/images/t_web_pw_592_v2/f_auto/u_9ddf04c7-2a9a-4d76-add1-d15af8f0263d,c_scale,fl_relative,w_1.0,h_1.0,fl_layer_apply/52a49dfa-bcb5-4a06-b854-a6593b2dfb27/NIKE+PEGASUS+PREMIUM.png",,Nike Pegasus Premium,Men's Road Running Shoes,"₱12,295","₱12,295",,,,,,,
https://www.nike.comhttps://www.nike.com/ph/t/free-metcon-6-workout-shoes-5L4dkH/FJ7127-010,"https://static.nike.com/a/images/t_web_pw_592_v2/f_auto/u_9ddf04c7-2a9a-4d76-add1-d15af8f0263d,c_scale,fl_relative,w_1.0,h_1.0,fl_layer_apply/e41d4454-eda3-464f-89cf-f83eb38eea8c/NIKE+FREE+METCON+6.png",,Nike Free Metcon 6,Men's Workout Shoes,"₱4,827","₱6,89530",,,,,,,
https://www.nike.comhttps://www.nike.com/ph/t/offcourt-easyon-slides-HDQWc9/FD4109-001,"https://static.nike.com/a/images/t_web_pw_592_v2/f_auto/u_9ddf04c7-2a9a-4d76-add1-d15af8f0263d,c_scale,fl_relative,w_1.0,h_1.0,fl_layer_apply/c9ee9824-9a1b-4859-8d4c-4c24c5af942d/NIKE+OFFCOURT+EASYON+SLIDE.png",,Nike Offcourt EasyOn,Men's Slides,"₱1,537","₱2,19530",,,,,,,
https://www.nike.comhttps://www.nike.com/ph/t/sportswear-futura-365-cross-body-bag-dMg0TV/CW9300-016,"https://static.nike.com/a/images/t_web_pw_592_v2/f_auto/u_9ddf04c7-2a9a-4d76-add1-d15af8f0263d,c_scale,fl_relative,w_1.0,h_1.0,fl_layer_apply/5c2c7217-179b-46be-860c-d84180720b39/W+NSW+FUTURA+365+CROSSBODY.png",,Nike Sportswear,Women's Futura 365 Cross-Body Bag (3L),₱956,"₱1,19520",,,,,,,
https://www.nike.comhttps://www.nike.com/ph/t/calm-flip-flops-n6vxnB/FD4115-001,https://static.nike.com/a/images/t_web_pw_592_v2/f_auto/e598ee00-5894-4347-b49a-0161dbe82c86/W+NIKE+CALM+FLIP+FLOP.png,,Nike Calm,Women's Flip-Flops,"₱1,427","₱2,59545",,,,,,,
https://www.nike.comhttps://www.nike.com/ph/t/shox-tl-shoes-with-reflective-design-accents-niXFsJBb/IH4466-095,"https://static.nike.com/a/images/t_web_pw_592_v2/f_auto/u_9ddf04c7-2a9a-4d76-add1-d15af8f0263d,c_scale,fl_relative,w_1.0,h_1.0,fl_layer_apply/a88e2bef-3526-4287-b8fc-245126b31838/NIKE+SHOX+TL+PRINT.png",,Nike Shox TL,Men's Shoes With Reflective Design Accents,"₱6,177","₱10,29540",,,,,,,
https://www.nike.comhttps://www.nike.com/ph/t/vapor-lite-3-hard-court-tennis-shoes-LnRs0q/FZ2156-109,"https://static.nike.com/a/images/t_web_pw_592_v2/f_auto/u_9ddf04c7-2a9a-4d76-add1-d15af8f0263d,c_scale,fl_relative,w_1.0,h_1.0,fl_layer_apply/7761e37e-2683-444a-8e71-2051c17d54b8/W+VAPOR+LITE+3+HC.png",,Nike Vapor Lite 3,Women's Hard Court Tennis Shoes,"₱4,495","₱4,495",,,,,,,
https://www.nike.comhttps://www.nike.com/ph/t/book-1-scorpion-ep-basketball-shoes-EJLzmj7y/IM7616-001,"https://static.nike.com/a/images/t_web_pw_592_v2/f_auto/u_9ddf04c7-2a9a-4d76-add1-d15af8f0263d,c_scale,fl_relative,w_1.0,h_1.0,fl_layer_apply/6299901e-5699-487e-8ee5-1e653b6c46d2/BOOK+1+HALLOWEEN+EP.png",,"Book 1 ""Scorpion"" EP",Basketball Shoes,"₱7,736","₱8,59510",,,,,,,
https://www.nike.comhttps://www.nike.com/ph/t/journey-run-road-running-shoes-N1vP09/FJ7765-115,"https://static.nike.com/a/images/t_web_pw_592_v2/f_auto/u_9ddf04c7-2a9a-4d76-add1-d15af8f0263d,c_scale,fl_relative,w_1.0,h_1.0,fl_layer_apply/5b2e9cd1-a2d0-40f4-816e-c8daf6e2a2ad/W+NIKE+JOURNEY+RUN.png",,Nike Journey Run,Women's Road Running Shoes,"₱2,997","₱4,99540",,,,,,,
https://www.nike.comhttps://www.nike.com/ph/t/everyday-crew-basketball-socks-t6mW9X/DA2123-100,"https://static.nike.com/a/images/t_web_pw_592_v2/f_auto/u_9ddf04c7-2a9a-4d76-add1-d15af8f0263d,c_scale,fl_relative,w_1.0,h_1.0,fl_layer_apply/d2a09438-62c2-4092-9f57-b698d8017f92/U+NK+ED+CREW+BBALL+3PR+144.png",,Nike Everyday Crew,Basketball Socks (3 Pairs),₱945,₱945,,,,,,,
https://www.nike.comhttps://www.nike.com/ph/t/air-jordan-1-mid-shoes-SQf7DM/DQ8426-102,"https://static.nike.com/a/images/t_web_pw_592_v2/f_auto/u_126ab356-44d8-4a06-89b4-fcdcc8df0245,c_scale,fl_relative,w_1.0,h_1.0,fl_layer_apply/ab8d8bb7-536e-43af-8f49-5d86c370b7a2/AIR+JORDAN+1+MID.png",,Air Jordan 1 Mid,Men's Shoes,"₱4,257","₱7,09540",,,,,,,
https://www.nike.comhttps://www.nike.com/ph/t/vaporfly-4-road-racing-shoes-PTwDtp/HF6414-600,"https://static.nike.com/a/images/t_web_pw_592_v2/f_auto/u_9ddf04c7-2a9a-4d76-add1-d15af8f0263d,c_scale,fl_relative,w_1.0,h_1.0,fl_layer_apply/aa5e57af-f852-49ea-ada9-dc0ae07eae0d/ZOOMX+VAPORFLY+NEXT%25+4.png",,Nike Vaporfly 4,Men's Road Racing Shoes,"₱7,312","₱13,29545",,,,,,,
https://www.nike.comhttps://www.nike.com/ph/t/reactx-rejuven8-slides-N6DL7c/HV4479-001,"https://static.nike.com/a/images/t_web_pw_592_v2/f_auto/u_9ddf04c7-2a9a-4d76-add1-d15af8f0263d,c_scale,fl_relative,w_1.0,h_1.0,fl_layer_apply/43a25253-02a8-41a7-a0a7-10e30574ba46/NIKE+REACTX+REJUVEN8+SLIDE.png",,Nike ReactX Rejuven8,Men's Slides,"₱3,295","₱3,295",,,,,,,
https://www.nike.comhttps://www.nike.com/ph/t/air-jordan-1-retro-high-og-pro-green-shoes-fTHb42/FD2596-101,"https://static.nike.com/a/images/t_web_pw_592_v2/f_auto/u_126ab356-44d8-4a06-89b4-fcdcc8df0245,c_scale,fl_relative,w_1.0,h_1.0,fl_layer_apply/e90ccffa-5cde-4a15-8eb1-490519e16aa1/WMNS+AIR+JORDAN+1+RETRO+HI+OG.png",,Air Jordan 1 Retro High OG 'Pro Green',Women's Shoes,"₱9,895","₱9,895",,,,,,,
https://www.nike.comhttps://www.nike.com/ph/t/air-jordan-40-pf-basketball-shoes-jJIHTmH6/HM9932-601,"https://static.nike.com/a/images/t_web_pw_592_v2/f_auto/u_126ab356-44d8-4a06-89b4-fcdcc8df0245,c_scale,fl_relative,w_1.0,h_1.0,fl_layer_apply/3fa59785-9409-4218-bf7e-504eb8f3f62d/AIR+JORDAN+40+PF.png",,Air Jordan 40 PF,Basketball Shoes,"₱9,196","₱11,49520",,,,,,,
https://www.nike.comhttps://www.nike.com/ph/t/zoom-vomero-5-shoes-YpRF0Zla/II6236-500,"https://static.nike.com/a/images/t_web_pw_592_v2/f_auto/u_9ddf04c7-2a9a-4d76-add1-d15af8f0263d,c_scale,fl_relative,w_1.0,h_1.0,fl_layer_apply/750bf50b-91eb-44cb-8639-2eae26b3c358/W+NIKE+ZOOM+VOMERO+5.png",,Nike Zoom Vomero 5,Women's Shoes,"₱9,395","₱9,395",,,,,,,
https://www.nike.comhttps://www.nike.com/ph/t/cortez-leather-shoes-svdKM9/DN1791-116,"https://static.nike.com/a/images/t_web_pw_592_v2/f_auto/u_9ddf04c7-2a9a-4d76-add1-d15af8f0263d,c_scale,fl_relative,w_1.0,h_1.0,fl_layer_apply/6ec5a807-a340-4cfd-9e22-2bfff535c058/W+NIKE+CORTEZ.png",,Nike Cortez Leather,Women's Shoes,"₱3,756","₱4,69520",,,,,,,
https://www.nike.comhttps://www.nike.com/ph/t/sb-dunk-low-pro-skate-shoes-q1Rmcf/HF3704-100,"https://static.nike.com/a/images/t_web_pw_592_v2/f_auto/u_9ddf04c7-2a9a-4d76-add1-d15af8f0263d,c_scale,fl_relative,w_1.0,h_1.0,fl_layer_apply/59d384f5-81e0-4f6f-b59a-320ec6029ea8/NIKE+SB+DUNK+LOW+PRO.png",,Nike SB Dunk Low Pro,Skate Shoes,"₱6,195","₱6,195",,,,,,,
https://www.nike.comhttps://www.nike.com/ph/t/air-jordan-9-retro-boots-0T5tLEGQ/AR4491-025,"https://static.nike.com/a/images/t_web_pw_592_v2/f_auto/u_126ab356-44d8-4a06-89b4-fcdcc8df0245,c_scale,fl_relative,w_1.0,h_1.0,fl_layer_apply/sniaeqcmb8ovyrf2hgib/AIR+JORDAN+9+RETRO+BOOT+NRG.png",,Air Jordan 9 Retro,Boot,"₱12,595","₱12,595",,,,,,,
https://www.nike.comhttps://www.nike.com/ph/t/court-borough-low-recraft-younger-shoes-bbnBNv/HM6298-480,"https://static.nike.com/a/images/t_web_pw_592_v2/f_auto/u_9ddf04c7-2a9a-4d76-add1-d15af8f0263d,c_scale,fl_relative,w_1.0,h_1.0,fl_layer_apply/ec8d5887-fa76-4468-a7fe-1c892f80db9a/COURT+BOROUGH+LOW+RECRAFT+%28PS%29.png",,Nike Court Borough Low Recraft,Younger Kids' Shoes,"₱1,916","₱2,39520",,,,,,,
https://www.nike.comhttps://www.nike.com/ph/t/kawa-se-slides-rzwtLNzz/IF3657-100,"https://static.nike.com/a/images/t_web_pw_592_v2/f_auto/u_9ddf04c7-2a9a-4d76-add1-d15af8f0263d,c_scale,fl_relative,w_1.0,h_1.0,fl_layer_apply/faa4185f-55ad-4725-9e3d-5bf0c5a5148b/NIKE+KAWA+SLIDE+SE+%28TD%29.png",,Nike Kawa SE,Baby/Toddler Slides,"₱1,495","₱1,495",,,,,,,
https://www.nike.comhttps://www.nike.com/ph/t/sb-logo-skate-t-shirt-LBBxZV/DC7818-010,https://static.nike.com/a/images/t_web_pw_592_v2/f_auto/025985b3-ac5c-494c-af03-ab01aa7c8f58/AS+M+NK+SB+TEE+LOGO+LBR.png,,Nike SB,Logo Skate T-Shirt,₱907,"₱1,29530",,,,,,,
